Employee ID,Date,Check In,Check Out
EMP0280,2024-04-10,08:15:00,16:15:00
EMP0280,2024-02-27,07:38:00,15:38:00
EMP0280,2024-04-05,08:15:00,17:15:00
EMP0280,2024-03-25,07:50:00,17:50:00
EMP0280,2024-04-21,08:14:00,15:14:00
EMP0280,2024-01-01,08:25:00,15:25:00
EMP0281,2024-02-02,07:56:00,13:56:00
EMP0281,2024-03-03,08:26:00,16:26:00
EMP0281,2024-01-19,07:32:00,14:32:00
EMP0281,2024-01-31,08:02:00,18:02:00
EMP0281,2024-03-04,07:47:00,14:47:00
EMP0281,2024-04-02,07:41:00,16:41:00
EMP0281,2024-01-05,08:19:00,14:19:00
EMP0281,2024-03-21,07:53:00,15:53:00
EMP0281,2024-04-12,08:09:00,16:09:00
EMP0281,2024-02-13,07:30:00,13:30:00
EMP0282,2024-03-02,08:19:00,18:19:00
EMP0282,2024-01-26,07:43:00,14:43:00
EMP0282,2024-02-12,08:13:00,18:13:00
EMP0282,2024-02-05,08:03:00,17:03:00
EMP0282,2024-04-23,08:03:00,18:03:00
EMP0282,2024-03-19,08:29:00,18:29:00
EMP0282,2024-01-26,07:57:00,13:57:00
EMP0282,2024-02-28,08:16:00,18:16:00
EMP0282,2024-03-11,07:48:00,17:48:00
EMP0282,2024-04-06,07:59:00,13:59:00
EMP0283,2024-02-06,07:51:00,13:51:00
EMP0283,2024-02-22,08:07:00,14:07:00
EMP0283,2024-03-01,08:23:00,17:23:00
EMP0283,2024-04-28,07:59:00,17:59:00
EMP0283,2024-03-14,07:44:00,15:44:00
EMP0283,2024-04-16,08:07:00,15:07:00
EMP0283,2024-02-27,07:46:00,15:46:00
EMP0283,2024-04-24,08:11:00,14:11:00
EMP0283,2024-04-14,07:44:00,17:44:00
EMP0283,2024-02-02,07:55:00,15:55:00
EMP0284,2024-01-01,08:03:00,15:03:00
EMP0284,2024-01-06,07:44:00,16:44:00
EMP0284,2024-01-31,07:55:00,13:55:00
EMP0284,2024-02-25,07:33:00,13:33:00
EMP0284,2024-04-12,08:21:00,16:21:00
EMP0284,2024-03-09,08:22:00,18:22:00
EMP0284,2024-04-30,07:56:00,13:56:00
EMP0284,2024-03-05,08:25:00,16:25:00
EMP0284,2024-04-08,08:08:00,14:08:00
EMP0284,2024-03-04,08:07:00,15:07:00
EMP0285,2024-03-09,08:12:00,18:12:00
EMP0285,2024-02-06,08:19:00,14:19:00
EMP0285,2024-04-19,07:45:00,16:45:00
EMP0285,2024-03-12,08:16:00,16:16:00
EMP0285,2024-01-23,08:04:00,15:04:00
EMP0285,2024-01-02,08:13:00,17:13:00
EMP0285,2024-01-11,07:51:00,14:51:00
EMP0285,2024-03-02,07:31:00,13:31:00
EMP0285,2024-01-17,08:29:00,16:29:00
EMP0285,2024-01-22,08:12:00,16:12:00
EMP0286,2024-03-26,07:46:00,16:46:00
EMP0286,2024-01-21,08:27:00,17:27:00
EMP0286,2024-01-27,08:16:00,15:16:00
EMP0286,2024-02-16,07:36:00,15:36:00
EMP0286,2024-02-09,08:04:00,18:04:00
EMP0286,2024-03-22,07:34:00,13:34:00
EMP0286,2024-01-20,08:25:00,14:25:00
EMP0286,2024-04-19,08:29:00,14:29:00
EMP0286,2024-01-31,07:34:00,15:34:00
EMP0286,2024-01-23,07:37:00,16:37:00
EMP0287,2024-02-13,07:37:00,17:37:00
EMP0287,2024-04-08,08:23:00,18:23:00
EMP0287,2024-02-29,08:02:00,14:02:00
EMP0287,2024-03-02,08:12:00,18:12:00
EMP0287,2024-02-05,08:20:00,14:20:00
EMP0287,2024-02-15,08:20:00,14:20:00
EMP0287,2024-02-15,07:41:00,16:41:00
EMP0287,2024-04-13,07:42:00,17:42:00
EMP0287,2024-04-30,07:46:00,13:46:00
EMP0287,2024-04-26,08:28:00,18:28:00
EMP0288,2024-04-12,08:20:00,14:20:00
EMP0288,2024-01-09,07:40:00,14:40:00
EMP0288,2024-02-13,07:40:00,17:40:00
EMP0288,2024-04-14,08:14:00,18:14:00
EMP0288,2024-01-25,08:00:00,16:00:00
EMP0288,2024-01-04,07:51:00,16:51:00
EMP0288,2024-04-11,08:18:00,17:18:00
EMP0288,2024-01-14,08:21:00,18:21:00
EMP0288,2024-04-09,08:21:00,17:21:00
EMP0288,2024-01-28,07:40:00,14:40:00
EMP0289,2024-03-20,08:10:00,17:10:00
EMP0289,2024-04-09,08:07:00,14:07:00
EMP0289,2024-04-05,07:44:00,16:44:00
EMP0289,2024-03-12,08:19:00,17:19:00
EMP0289,2024-02-19,07:50:00,15:50:00
EMP0289,2024-01-26,08:27:00,14:27:00
EMP0289,2024-01-05,07:58:00,14:58:00
EMP0289,2024-01-01,08:06:00,16:06:00
EMP0289,2024-01-03,08:12:00,16:12:00
EMP0289,2024-03-24,07:51:00,16:51:00
EMP0290,2024-04-05,08:23:00,14:23:00
EMP0290,2024-02-10,08:25:00,17:25:00
EMP0290,2024-01-11,07:38:00,13:38:00
EMP0290,2024-03-17,08:03:00,18:03:00
EMP0290,2024-04-08,07:37:00,17:37:00
EMP0290,2024-01-18,08:00:00,17:00:00
EMP0290,2024-03-11,08:05:00,16:05:00
EMP0290,2024-01-16,08:09:00,14:09:00
EMP0290,2024-04-10,08:23:00,16:23:00
EMP0290,2024-02-01,07:49:00,17:49:00
EMP0291,2024-04-15,07:57:00,15:57:00
EMP0291,2024-01-05,08:24:00,14:24:00
EMP0291,2024-01-08,08:30:00,16:30:00
EMP0291,2024-03-26,07:38:00,15:38:00
EMP0291,2024-04-14,07:54:00,14:54:00
EMP0291,2024-02-05,07:51:00,16:51:00
EMP0291,2024-01-10,08:03:00,16:03:00
EMP0291,2024-01-10,08:01:00,16:01:00
EMP0291,2024-04-04,07:49:00,16:49:00
EMP0291,2024-01-03,07:31:00,15:31:00
EMP0292,2024-02-11,07:41:00,13:41:00
EMP0292,2024-04-21,07:38:00,17:38:00
EMP0292,2024-03-18,08:08:00,14:08:00
EMP0292,2024-02-16,07:37:00,13:37:00
EMP0292,2024-02-03,08:19:00,16:19:00
EMP0292,2024-02-10,08:26:00,14:26:00
EMP0292,2024-01-24,08:06:00,15:06:00
EMP0292,2024-03-15,08:21:00,14:21:00
EMP0292,2024-01-30,07:33:00,15:33:00
EMP0292,2024-02-09,08:23:00,18:23:00
EMP0293,2024-04-06,08:04:00,14:04:00
EMP0293,2024-04-13,08:15:00,18:15:00
EMP0293,2024-04-29,08:06:00,18:06:00
EMP0293,2024-02-08,08:28:00,18:28:00
EMP0293,2024-03-25,07:49:00,13:49:00
EMP0293,2024-04-24,07:55:00,13:55:00
EMP0293,2024-02-09,08:28:00,17:28:00
EMP0293,2024-01-12,08:12:00,16:12:00
EMP0293,2024-02-04,08:17:00,14:17:00
EMP0293,2024-01-18,07:34:00,13:34:00
EMP0294,2024-04-30,08:07:00,14:07:00
EMP0294,2024-01-14,08:27:00,17:27:00
EMP0294,2024-01-06,08:00:00,16:00:00
EMP0294,2024-02-21,08:04:00,14:04:00
EMP0294,2024-02-03,07:40:00,17:40:00
EMP0294,2024-04-30,08:05:00,15:05:00
EMP0294,2024-01-11,07:51:00,14:51:00
EMP0294,2024-01-24,08:11:00,18:11:00
EMP0294,2024-03-30,08:25:00,14:25:00
EMP0294,2024-03-21,08:21:00,14:21:00
EMP0295,2024-03-01,07:43:00,14:43:00
EMP0295,2024-01-22,08:17:00,18:17:00
EMP0295,2024-01-31,07:56:00,13:56:00
EMP0295,2024-03-28,08:03:00,16:03:00
EMP0295,2024-03-14,08:20:00,15:20:00
EMP0295,2024-03-04,08:05:00,15:05:00
EMP0295,2024-01-08,07:57:00,14:57:00
EMP0295,2024-03-19,08:12:00,17:12:00
EMP0295,2024-01-25,08:22:00,18:22:00
EMP0295,2024-02-07,07:52:00,14:52:00
EMP0296,2024-02-21,08:07:00,17:07:00
EMP0296,2024-04-26,08:07:00,16:07:00
EMP0296,2024-02-04,07:45:00,17:45:00
EMP0296,2024-04-19,08:26:00,14:26:00
EMP0296,2024-03-31,07:56:00,15:56:00
EMP0296,2024-03-23,08:08:00,17:08:00
EMP0296,2024-01-01,07:37:00,16:37:00
EMP0296,2024-03-16,07:42:00,15:42:00
EMP0296,2024-03-29,07:38:00,17:38:00
EMP0296,2024-01-24,08:22:00,18:22:00
EMP0297,2024-01-16,08:12:00,15:12:00
EMP0297,2024-01-17,08:15:00,14:15:00
EMP0297,2024-01-30,07:45:00,13:45:00
EMP0297,2024-04-03,07:34:00,16:34:00
EMP0297,2024-01-18,07:43:00,15:43:00
EMP0297,2024-01-15,08:06:00,14:06:00
EMP0297,2024-03-24,07:43:00,13:43:00
EMP0297,2024-04-16,08:14:00,14:14:00
EMP0297,2024-02-22,07:36:00,15:36:00
EMP0297,2024-01-27,07:58:00,14:58:00
EMP0298,2024-01-19,08:16:00,14:16:00
EMP0298,2024-04-21,07:53:00,15:53:00
EMP0298,2024-02-22,07:54:00,17:54:00
EMP0298,2024-03-28,07:47:00,16:47:00
EMP0298,2024-03-25,07:42:00,14:42:00
EMP0298,2024-01-27,07:54:00,15:54:00
EMP0298,2024-01-25,08:25:00,15:25:00
EMP0298,2024-03-03,08:01:00,16:01:00
EMP0298,2024-02-25,07:33:00,15:33:00
EMP0298,2024-01-01,07:57:00,16:57:00
EMP0299,2024-01-21,07:33:00,13:33:00
EMP0299,2024-04-05,07:59:00,17:59:00
EMP0299,2024-02-07,07:43:00,16:43:00
EMP0299,2024-01-15,08:26:00,16:26:00
EMP0299,2024-01-19,07:48:00,15:48:00
EMP0299,2024-01-23,07:57:00,13:57:00
EMP0299,2024-03-01,08:20:00,18:20:00
EMP0299,2024-01-09,08:07:00,17:07:00
EMP0299,2024-02-14,07:49:00,14:49:00
EMP0299,2024-02-27,07:42:00,15:42:00
EMP0300,2024-04-17,08:00:00,17:00:00
EMP0300,2024-02-04,07:40:00,16:40:00
EMP0300,2024-01-29,07:58:00,14:58:00
EMP0300,2024-01-03,08:19:00,15:19:00
EMP0300,2024-03-23,08:01:00,17:01:00
EMP0300,2024-01-29,08:30:00,18:30:00
EMP0300,2024-03-06,08:11:00,15:11:00
EMP0300,2024-01-15,07:47:00,15:47:00
EMP0300,2024-03-07,07:46:00,13:46:00
EMP0300,2024-02-04,08:25:00,18:25:00
